May 16, 2013	15233.22
May 15, 2013	15275.69
May 14, 2013	15215.25
May 13, 2013	15091.68
May 10, 2013	15118.49
May 9, 2013	15082.62
May 8, 2013	15105.12
May 7, 2013	15056.2
May 6, 2013	14968.89
May 3, 2013	14973.96
May 2, 2013	14831.58
May 1, 2013	14700.95
Apr 30, 2013	14839.8
Apr 29, 2013	14818.75
Apr 26, 2013	14712.55
Apr 25, 2013	14700.8
Apr 24, 2013	14676.3
